ticker,file,decision,sources,mode,provider,generated_at
PGNY,pgny.html,HOLD-WATCH / 继续观察,early-russell2000-4h-signal-ranking,enhanced-fallback,,2026-09-18 13:30:48
DXPE,dxpe.html,HOLD-WATCH / 继续观察,early-russell2000-4h-signal-ranking,enhanced-fallback,,2026-09-18 13:30:48
FOSL,fosl.html,HOLD-WATCH / 继续观察,early-russell2000-4h-signal-ranking;prism-russell2000-4h-signal-ranking,enhanced-fallback,,2026-09-18 13:30:48
AZTA,azta.html,HOLD-WATCH / 继续观察,early-russell2000-4h-signal-ranking;prism-russell2000-4h-signal-ranking,enhanced-fallback,,2026-09-18 13:30:48
AGEN,agen.html,HOLD-WATCH / 继续观察,early-russell2000-4h-signal-ranking,enhanced-fallback,,2026-09-18 13:30:48
SLP,slp.html,HOLD-WATCH / 继续观察,early-russell2000-4h-signal-ranking;prism-russell2000-4h-signal-ranking,enhanced-fallback,,2026-09-18 13:30:48
SATL,satl.html,HOLD-WATCH / 继续观察,early-russell2000-4h-signal-ranking,enhanced-fallback,,2026-09-18 13:30:48
KODK,kodk.html,HOLD-WATCH / 继续观察,early-russell2000-4h-signal-ranking,enhanced-fallback,,2026-09-18 13:30:48
BKKT,bkkt.html,WAIT / 暂不追,early-russell2000-4h-signal-ranking,enhanced-fallback,,2026-09-18 13:30:48
VOXR,voxr.html,WAIT / 暂不追,early-russell2000-4h-signal-ranking;prism-russell2000-4h-signal-ranking,enhanced-fallback,,2026-09-18 13:30:48
RPD,rpd.html,WAIT / 暂不追,early-russell2000-4h-signal-ranking,enhanced-fallback,,2026-09-18 13:30:48
CERT,cert.html,HOLD-WATCH / 继续观察,early-russell2000-4h-signal-ranking,enhanced-fallback,,2026-09-18 13:30:48
SEI,sei.html,HOLD-WATCH / 继续观察,early-russell2000-4h-signal-ranking,enhanced-fallback,,2026-09-18 13:30:48
ESP,esp.html,WAIT / 暂不追,early-russell2000-4h-signal-ranking,enhanced-fallback,,2026-09-18 13:30:48
BLFS,blfs.html,HOLD-WATCH / 继续观察,early-russell2000-4h-signal-ranking,enhanced-fallback,,2026-09-18 13:30:48
HURN,hurn.html,HOLD-WATCH / 继续观察,early-russell2000-4h-signal-ranking,enhanced-fallback,,2026-09-18 13:30:48
PBYI,pbyi.html,HOLD-WATCH / 继续观察,early-russell2000-4h-signal-ranking,enhanced-fallback,,2026-09-18 13:30:48
ABSI,absi.html,WAIT / 暂不追,early-russell2000-4h-signal-ranking;prism-russell2000-4h-signal-ranking,enhanced-fallback,,2026-09-18 13:30:48
ACA,aca.html,HOLD-WATCH / 继续观察,early-russell2000-4h-signal-ranking,enhanced-fallback,,2026-09-18 13:30:48
PDEX,pdex.html,HOLD-WATCH / 继续观察,early-russell2000-4h-signal-ranking,enhanced-fallback,,2026-09-18 13:30:48
FF,ff.html,WAIT / 暂不追,early-russell2000-4h-signal-ranking,enhanced-fallback,,2026-09-18 13:30:48
BATRA,batra.html,WAIT / 暂不追,early-russell2000-4h-signal-ranking;prism-russell2000-4h-signal-ranking,enhanced-fallback,,2026-09-18 13:30:48
ENR,enr.html,WAIT / 暂不追,early-russell2000-4h-signal-ranking;prism-russell2000-4h-signal-ranking,enhanced-fallback,,2026-09-18 13:30:48
TXNM,txnm.html,HOLD-WATCH / 继续观察,early-russell2000-4h-signal-ranking,enhanced-fallback,,2026-09-18 13:30:48
ONT,ont.html,WAIT / 暂不追,early-russell2000-4h-signal-ranking,enhanced-fallback,,2026-09-18 13:30:48
HCI,hci.html,HOLD-WATCH / 继续观察,early-russell2000-4h-signal-ranking,enhanced-fallback,,2026-09-18 13:30:48
PRTH,prth.html,WAIT / 暂不追,early-russell2000-4h-signal-ranking,enhanced-fallback,,2026-09-18 13:30:48
PG,pg.html,HOLD-WATCH / 继续观察,early-spx-4h-signal-ranking;prism-spx-4h-signal-ranking;spx-early-signal-ranking,enhanced-fallback,,2026-09-18 13:30:48
ABBV,abbv.html,HOLD-WATCH / 继续观察,early-spx-4h-signal-ranking;prism-spx-4h-signal-ranking;spx-early-signal-ranking,enhanced-fallback,,2026-09-18 13:30:48
MRK,mrk.html,WAIT / 暂不追,early-spx-4h-signal-ranking;prism-spx-4h-signal-ranking;spx-early-signal-ranking,enhanced-fallback,,2026-09-18 13:30:48
WAT,wat.html,HOLD-WATCH / 继续观察,early-spx-4h-signal-ranking;prism-spx-4h-signal-ranking;spx-early-signal-ranking,enhanced-fallback,,2026-09-18 13:30:48
DHR,dhr.html,HOLD-WATCH / 继续观察,early-spx-4h-signal-ranking;prism-spx-4h-signal-ranking;spx-early-signal-ranking,enhanced-fallback,,2026-09-18 13:30:48
BBY,bby.html,WAIT / 暂不追,early-spx-4h-signal-ranking;spx-early-signal-ranking,enhanced-fallback,,2026-09-18 13:30:48
IBM,ibm.html,WAIT / 暂不追,early-spx-4h-signal-ranking;spx-early-signal-ranking,enhanced-fallback,,2026-09-18 13:30:48
CB,cb.html,WAIT / 暂不追,early-spx-4h-signal-ranking;prism-spx-4h-signal-ranking,enhanced-fallback,,2026-09-18 13:30:48
TKO,tko.html,WAIT / 暂不追,early-spx-4h-signal-ranking;spx-early-signal-ranking,enhanced-fallback,,2026-09-18 13:30:48
EXPD,expd.html,WAIT / 暂不追,early-spx-4h-signal-ranking;spx-early-signal-ranking,enhanced-fallback,,2026-09-18 13:30:48
ORCL,orcl.html,WAIT / 暂不追,early-spx-4h-signal-ranking;spx-early-signal-ranking,enhanced-fallback,,2026-09-18 13:30:48
FDS,fds.html,WAIT / 暂不追,early-spx-4h-signal-ranking;prism-spx-4h-signal-ranking,enhanced-fallback,,2026-09-18 13:30:48
NDAQ,ndaq.html,WAIT / 暂不追,early-spx-4h-signal-ranking;prism-nasdaq500-4h-signal-ranking;prism-spx-4h-signal-ranking,enhanced-fallback,,2026-09-18 13:30:48
JCI,jci.html,WAIT / 暂不追,early-spx-4h-signal-ranking;prism-spx-4h-signal-ranking;spx-early-signal-ranking,enhanced-fallback,,2026-09-18 13:30:48
TRV,trv.html,WAIT / 暂不追,early-spx-4h-signal-ranking;prism-spx-4h-signal-ranking;spx-early-signal-ranking,enhanced-fallback,,2026-09-18 13:30:48
PWR,pwr.html,WAIT / 暂不追,early-spx-4h-signal-ranking;prism-spx-4h-signal-ranking,enhanced-fallback,,2026-09-18 13:30:48
PTC,ptc.html,WAIT / 暂不追,prism-nasdaq200-4h-signal-ranking,enhanced-fallback,,2026-09-18 13:30:48
AFRM,afrm.html,WAIT / 暂不追,prism-nasdaq200-4h-signal-ranking,enhanced-fallback,,2026-09-18 13:30:48
CRUS,crus.html,HOLD-WATCH / 继续观察,prism-nasdaq500-4h-signal-ranking,enhanced-fallback,,2026-09-18 13:30:48
SEDG,sedg.html,HOLD-WATCH / 继续观察,prism-nasdaq500-4h-signal-ranking,enhanced-fallback,,2026-09-18 13:30:48
ORKA,orka.html,WAIT / 暂不追,prism-nasdaq500-4h-signal-ranking;prism-russell2000-4h-signal-ranking,enhanced-fallback,,2026-09-18 13:30:48
CBRS,cbrs.html,HOLD-WATCH / 继续观察,prism-nasdaq500-4h-signal-ranking,enhanced-fallback,,2026-09-18 13:30:48
LGND,lgnd.html,WAIT / 暂不追,prism-nasdaq500-4h-signal-ranking,enhanced-fallback,,2026-09-18 13:30:48
ASML,asml.html,WAIT / 暂不追,prism-nasdaq500-4h-signal-ranking,enhanced-fallback,,2026-09-18 13:30:48
CORZ,corz.html,WAIT / 暂不追,prism-nasdaq500-4h-signal-ranking,enhanced-fallback,,2026-09-18 13:30:48
NVMI,nvmi.html,WAIT / 暂不追,prism-nasdaq500-4h-signal-ranking,enhanced-fallback,,2026-09-18 13:30:48
FCEL,fcel.html,HOLD-WATCH / 继续观察,prism-nasdaq500-4h-signal-ranking;prism-russell2000-4h-signal-ranking,enhanced-fallback,,2026-09-18 13:30:48
ENTG,entg.html,WAIT / 暂不追,prism-nasdaq500-4h-signal-ranking,enhanced-fallback,,2026-09-18 13:30:48
AMKR,amkr.html,WAIT / 暂不追,prism-nasdaq500-4h-signal-ranking,enhanced-fallback,,2026-09-18 13:30:48
SHLS,shls.html,HOLD-WATCH / 继续观察,prism-russell2000-4h-signal-ranking,enhanced-fallback,,2026-09-18 13:30:48
FGBI,fgbi.html,HOLD-WATCH / 继续观察,prism-russell2000-4h-signal-ranking,enhanced-fallback,,2026-09-18 13:30:48
AMRC,amrc.html,HOLD-WATCH / 继续观察,prism-russell2000-4h-signal-ranking,enhanced-fallback,,2026-09-18 13:30:48
BATRK,batrk.html,HOLD-WATCH / 继续观察,prism-russell2000-4h-signal-ranking,enhanced-fallback,,2026-09-18 13:30:48
SLVM,slvm.html,HOLD-WATCH / 继续观察,prism-russell2000-4h-signal-ranking,enhanced-fallback,,2026-09-18 13:30:48
WATT,watt.html,HOLD-WATCH / 继续观察,prism-russell2000-4h-signal-ranking,enhanced-fallback,,2026-09-18 13:30:48
AMSC,amsc.html,HOLD-WATCH / 继续观察,prism-russell2000-4h-signal-ranking,enhanced-fallback,,2026-09-18 13:30:48
SWBI,swbi.html,HOLD-WATCH / 继续观察,prism-russell2000-4h-signal-ranking,enhanced-fallback,,2026-09-18 13:30:48
INVA,inva.html,HOLD-WATCH / 继续观察,prism-russell2000-4h-signal-ranking,enhanced-fallback,,2026-09-18 13:30:48
ASPN,aspn.html,HOLD-WATCH / 继续观察,prism-russell2000-4h-signal-ranking,enhanced-fallback,,2026-09-18 13:30:48
AVNW,avnw.html,HOLD-WATCH / 继续观察,prism-russell2000-4h-signal-ranking,enhanced-fallback,,2026-09-18 13:30:48
VSH,vsh.html,HOLD-WATCH / 继续观察,prism-russell2000-4h-signal-ranking,enhanced-fallback,,2026-09-18 13:30:48
INOD,inod.html,HOLD-WATCH / 继续观察,prism-russell2000-4h-signal-ranking,enhanced-fallback,,2026-09-18 13:30:48
UNFI,unfi.html,HOLD-WATCH / 继续观察,prism-russell2000-4h-signal-ranking,enhanced-fallback,,2026-09-18 13:30:48
BHE,bhe.html,HOLD-WATCH / 继续观察,prism-russell2000-4h-signal-ranking,enhanced-fallback,,2026-09-18 13:30:48
ECVT,ecvt.html,WAIT / 暂不追,prism-russell2000-4h-signal-ranking,enhanced-fallback,,2026-09-18 13:30:48
ALGT,algt.html,WAIT / 暂不追,prism-russell2000-4h-signal-ranking,enhanced-fallback,,2026-09-18 13:30:48
ATEN,aten.html,WAIT / 暂不追,prism-russell2000-4h-signal-ranking,enhanced-fallback,,2026-09-18 13:30:48
LTRX,ltrx.html,WAIT / 暂不追,prism-russell2000-4h-signal-ranking,enhanced-fallback,,2026-09-18 13:30:48
RAIL,rail.html,WAIT / 暂不追,prism-russell2000-4h-signal-ranking,enhanced-fallback,,2026-09-18 13:30:48
DHC,dhc.html,WAIT / 暂不追,prism-russell2000-4h-signal-ranking,enhanced-fallback,,2026-09-18 13:30:48
SEPN,sepn.html,WAIT / 暂不追,prism-russell2000-4h-signal-ranking,enhanced-fallback,,2026-09-18 13:30:48
MCRI,mcri.html,WAIT / 暂不追,prism-russell2000-4h-signal-ranking,enhanced-fallback,,2026-09-18 13:30:48
CATY,caty.html,WAIT / 暂不追,prism-russell2000-4h-signal-ranking,enhanced-fallback,,2026-09-18 13:30:48
NTCT,ntct.html,WAIT / 暂不追,prism-russell2000-4h-signal-ranking,enhanced-fallback,,2026-09-18 13:30:48
SVCO,svco.html,WAIT / 暂不追,prism-russell2000-4h-signal-ranking,enhanced-fallback,,2026-09-18 13:30:48
AMLX,amlx.html,WAIT / 暂不追,prism-russell2000-4h-signal-ranking,enhanced-fallback,,2026-09-18 13:30:48
MDWD,mdwd.html,WAIT / 暂不追,prism-russell2000-4h-signal-ranking,enhanced-fallback,,2026-09-18 13:30:48
ADV,adv.html,WAIT / 暂不追,prism-russell2000-4h-signal-ranking,enhanced-fallback,,2026-09-18 13:30:48
VSTM,vstm.html,WAIT / 暂不追,prism-russell2000-4h-signal-ranking,enhanced-fallback,,2026-09-18 13:30:48
NTGR,ntgr.html,WAIT / 暂不追,prism-russell2000-4h-signal-ranking,enhanced-fallback,,2026-09-18 13:30:48
APC,apc.html,WAIT / 暂不追,prism-russell2000-4h-signal-ranking,enhanced-fallback,,2026-09-18 13:30:48
AMBQ,ambq.html,WAIT / 暂不追,prism-russell2000-4h-signal-ranking,enhanced-fallback,,2026-09-18 13:30:48
BALY,baly.html,WAIT / 暂不追,prism-russell2000-4h-signal-ranking,enhanced-fallback,,2026-09-18 13:30:48
CPRI,cpri.html,WAIT / 暂不追,prism-russell2000-4h-signal-ranking,enhanced-fallback,,2026-09-18 13:30:48
BAND,band.html,WAIT / 暂不追,prism-russell2000-4h-signal-ranking,enhanced-fallback,,2026-09-18 13:30:48
RCMT,rcmt.html,WAIT / 暂不追,prism-russell2000-4h-signal-ranking,enhanced-fallback,,2026-09-18 13:30:48
ROG,rog.html,WAIT / 暂不追,prism-russell2000-4h-signal-ranking,enhanced-fallback,,2026-09-18 13:30:48
GL,gl.html,WAIT / 暂不追,prism-spx-4h-signal-ranking,enhanced-fallback,,2026-09-18 13:30:48
IBKR,ibkr.html,WAIT / 暂不追,prism-spx-4h-signal-ranking,enhanced-fallback,,2026-09-18 13:30:48
VMRK,vmrk.html,WAIT / 暂不追,prism-spx-4h-signal-ranking,enhanced-fallback,,2026-09-18 13:30:48
PM,pm.html,WAIT / 暂不追,spx-early-signal-ranking,enhanced-fallback,,2026-09-18 13:30:48
TJX,tjx.html,WAIT / 暂不追,spx-early-signal-ranking,enhanced-fallback,,2026-09-18 13:30:48
CVX,cvx.html,WAIT / 暂不追,spx-early-signal-ranking,enhanced-fallback,,2026-09-18 13:30:48
TSN,tsn.html,WAIT / 暂不追,spx-early-signal-ranking,enhanced-fallback,,2026-09-18 13:30:48
